signal_id,roulette_id,lookback_window,trigger,bets_len,overlap_unique,overlap_hits,overlap_ratio,overlap_group_unique,confidence_score,confidence_bucket,status_observed,baseline_outcome,baseline_hit_attempt
7f4559e2-cb70-43a8-8da9-833d7d089606,pragmatic-vip-roulette,8,34,14,4,4,0.285714,3+,61,60-69,win,win,1
7fac7657-4bd9-449c-8267-ebc343888af8,pragmatic-roulette-2,8,18,14,3,3,0.214286,3+,74,70+,win,win,2
7fc40cd2-11ea-42a1-a211-4f43e7c61588,pragmatic-roulette-italian,8,2,14,6,6,0.428571,3+,68,60-69,cancelled,win,1
7fdacf05-6a55-40fc-947d-83582a3cc67a,pragmatic-roulette-2,8,33,14,2,5,0.142857,2,60,60-69,win,win,1
7ff6159e-cdc5-42c7-9d57-c964bd5dd77d,pragmatic-roulete-3,8,8,14,5,6,0.357143,3+,73,70+,win,win,3
8015ac90-69af-4460-8135-623f01857af9,pragmatic-mega-roulette,8,6,14,2,2,0.142857,2,86,70+,win,win,2
80726e26-1fc1-4e3d-8ac1-5698628dbddf,pragmatic-turkish-roulette,8,6,14,4,5,0.285714,3+,62,60-69,win,win,2
80a4abc9-9f84-460b-b95d-8a299a86e1aa,pragmatic-turkish-mega-roulette,8,35,14,4,4,0.285714,3+,61,60-69,lost,loss,
80d40cf6-873c-4a11-aedd-dd5cd375e31e,pragmatic-speed-roulette-1,8,28,14,1,4,0.071429,1,66,60-69,win,win,2
81319983-a626-498c-8827-f08b91822ee5,pragmatic-auto-mega-roulette,8,24,14,3,4,0.214286,3+,70,70+,lost,loss,
81b66a97-2dc5-4d3a-8690-b7739b13d4f8,pragmatic-speed-auto-roulette,8,0,14,2,3,0.142857,2,68,60-69,win,win,4
81c3d5ae-998d-486f-b7ab-7b960759d5fd,pragmatic-speed-roulette-2,8,9,14,4,4,0.285714,3+,66,60-69,win,win,3
81d6d79c-a412-48d6-beae-7a1947f51140,pragmatic-turkish-roulette,8,27,14,2,4,0.142857,2,82,70+,win,win,1
8261f8a6-1bb5-4cd1-881f-e86b612f17cc,pragmatic-roulette-1,8,18,14,3,5,0.214286,3+,54,<= 59,win,loss,
82d31013-a735-434b-805b-dadc656a79a6,pragmatic-vip-roulette,8,2,14,5,5,0.357143,3+,67,60-69,cancelled,win,1
831a8bbc-cfdb-43fd-b36c-80db847cd587,pragmatic-speed-roulette-2,8,19,14,4,5,0.285714,3+,66,60-69,win,win,3
8384f282-e651-49bf-963f-b8dbe02f7eb0,pragmatic-romanian-roulette,8,26,14,4,4,0.285714,3+,67,60-69,win,win,2
8385db22-bc98-4de2-b4da-d3e3e8e010f5,pragmatic-roulette-italia-tricolore,8,25,14,3,3,0.214286,3+,74,70+,win,win,1
83d866a7-bf85-407a-9127-7a87eb4e0ca2,pragmatic-turkish-roulette,8,17,14,4,4,0.285714,3+,76,70+,win,win,3
841ca107-75e7-4c7a-af78-1bcd8c08e052,pragmatic-brazilian-roulette,8,6,14,5,5,0.357143,3+,58,<= 59,win,win,3
842f2f28-7d00-4e44-b61d-ce679c4a99af,pragmatic-mega-roulette,8,30,14,4,5,0.285714,3+,75,70+,win,win,1
845682b0-11dc-4b3b-9436-229904416bfd,pragmatic-roulette-2,8,28,14,2,2,0.142857,2,90,70+,win,win,1
8466a8d1-ee4d-42fa-b820-f186bb631455,pragmatic-romanian-roulette,8,14,14,1,2,0.071429,1,72,70+,win,win,1
84a62ad8-c954-4dc3-818f-5a73ff2c8f47,pragmatic-korean-roulette,8,19,14,5,5,0.357143,3+,63,60-69,win,win,2
84c71097-6824-40dc-a04c-f1104def2e96,pragmatic-mega-roulette-brazilian,8,21,14,5,5,0.357143,3+,62,60-69,lost,loss,
84cb9bae-b298-4e18-a3ef-baed2da7b2dc,pragmatic-roulete-3,8,2,14,4,4,0.285714,3+,76,70+,cancelled,win,1
84f1013a-bf6e-4d95-af7c-e54eaa775dc0,pragmatic-roulette-italian,8,22,14,5,6,0.357143,3+,86,70+,win,win,2
8577e912-f61c-4b00-a43d-53a9510d0b28,pragmatic-immersive-roulette-deluxe,8,2,14,2,2,0.142857,2,84,70+,lost,loss,
859b96a8-fe1f-4569-a7c0-eee707c43c15,pragmatic-vip-auto-roulette,8,11,14,5,5,0.357143,3+,68,60-69,win,loss,
85ed33e1-a010-4b54-b40e-9268f6e50715,pragmatic-romanian-roulette,8,7,14,5,6,0.357143,3+,62,60-69,lost,loss,
85ef12b8-e77a-4c6e-a9ff-5fbf9b0e2198,pragmatic-turkish-roulette,8,3,14,4,5,0.285714,3+,84,70+,cancelled,win,1
866d94c9-be14-41e9-a688-f9d786797749,pragmatic-vip-auto-roulette,8,14,14,4,4,0.285714,3+,76,70+,win,win,2
8690475f-2a27-4a9e-85e0-0636b6d51f50,pragmatic-mega-roulette-brazilian,8,0,14,2,2,0.142857,2,86,70+,win,win,2
869642fe-c2eb-44b6-ac85-40bb73eec9f9,pragmatic-korean-roulette,8,13,14,5,5,0.357143,3+,62,60-69,win,win,1
869cecc3-b72b-4c3e-adce-2cc4e9c5521e,pragmatic-roulette-italian,8,9,14,3,3,0.214286,3+,61,60-69,win,win,1
87233fca-4df5-4c69-a8d6-351d0b2a0e2e,pragmatic-mega-roulette,8,27,14,5,6,0.357143,3+,68,60-69,win,win,2
8725093d-b6b1-44a5-96cd-28389ce57508,pragmatic-speed-auto-roulette,8,12,14,4,5,0.285714,3+,66,60-69,win,win,3
872a6323-a471-482c-b063-dd5c48f31c34,pragmatic-speed-auto-roulette,8,10,14,2,2,0.142857,2,83,70+,win,win,2
875d221c-3927-467e-ad61-e25e8c8ffa38,pragmatic-romanian-roulette,8,25,14,4,5,0.285714,3+,76,70+,win,win,4
875e93ec-5e7c-4e39-8ad7-9f0814714eb8,pragmatic-speed-roulette-1,8,10,14,2,2,0.142857,2,87,70+,win,win,1
87768f2e-cc25-45f3-b05c-0ff44fbc61fe,pragmatic-mega-roulette,8,26,14,5,8,0.357143,3+,77,70+,cancelled,win,1
87a5c731-109f-4d20-9c2e-9ae33ee0491f,pragmatic-turkish-roulette,8,3,14,2,2,0.142857,2,87,70+,cancelled,win,1
87c8c797-22fc-49b8-841b-c94aae8a8249,pragmatic-german-roulette,8,5,14,4,4,0.285714,3+,74,70+,win,win,3
8801ec8a-f14c-48ec-af60-3e28ead4c914,pragmatic-vip-roulette,8,19,14,3,3,0.214286,3+,62,60-69,cancelled,win,1
88530467-71ae-4ea2-b028-31257c194ac8,pragmatic-romanian-roulette,8,27,14,3,4,0.214286,3+,63,60-69,win,win,2
88c66791-afc8-4a24-8e3f-4e8f230509d0,pragmatic-speed-roulette-2,8,10,14,5,5,0.357143,3+,65,60-69,lost,loss,
89247b88-ef29-4897-a2ff-36f715aef59b,pragmatic-vip-auto-roulette,8,6,14,4,5,0.285714,3+,64,60-69,win,win,2
89497b30-7e26-4b3b-9225-fd9fb9cde980,pragmatic-german-roulette,8,6,14,3,3,0.214286,3+,76,70+,lost,loss,
899abb7e-2020-48fc-a48f-cab2c96adec2,pragmatic-mega-roulette,8,30,14,4,4,0.285714,3+,76,70+,win,win,1
89bcfd7e-c0a1-410b-ad88-3f0faed8753b,pragmatic-speed-roulette-2,8,9,14,4,4,0.285714,3+,74,70+,win,win,4
89ebec3a-d82e-4126-b329-501f7553565e,pragmatic-turkish-mega-roulette,8,33,14,4,4,0.285714,3+,75,70+,win,win,1
89f3bc94-49f1-4e1e-a7b2-f896b55c9c31,pragmatic-vip-auto-roulette,8,35,14,4,5,0.285714,3+,68,60-69,win,win,2
8a150954-430d-4bf9-bb98-a85854b362e8,pragmatic-brazilian-roulette,8,7,14,3,3,0.214286,3+,58,<= 59,win,win,2
8aad6d4d-fa16-4048-8ba2-3ae3f2b64fb0,pragmatic-auto-roulette,8,34,14,5,5,0.357143,3+,66,60-69,win,win,4
8ae5c229-176d-4c41-8a0e-d31038d731c3,pragmatic-roulette-1,8,11,14,3,3,0.214286,3+,54,<= 59,win,win,1
8aec2781-0be1-4383-9c8b-412e4eed2ba3,pragmatic-turkish-roulette,8,6,14,5,5,0.357143,3+,63,60-69,win,win,1
8b986765-f9c9-460f-a060-c89e6ed27f7a,pragmatic-turkish-mega-roulette,8,5,14,4,8,0.285714,3+,58,<= 59,win,win,3
8b9bcca6-fe74-48ca-824e-6ee51d42730d,pragmatic-korean-roulette,8,14,14,3,4,0.214286,3+,76,70+,win,loss,
8bc3e910-4ae4-4a24-8922-4efa86518545,pragmatic-german-roulette,8,27,14,3,3,0.214286,3+,68,60-69,win,win,2
8bceebd5-d2d0-441b-b885-4b8e72128213,pragmatic-immersive-roulette-deluxe,8,22,14,2,2,0.142857,2,62,60-69,win,win,3
8bd1bfb8-ef5f-4cd9-9122-fad1339a5e37,pragmatic-brazilian-roulette,8,15,14,4,4,0.285714,3+,56,<= 59,win,win,2
8c3ad957-6c1a-4030-b0fb-3d7650a00e57,pragmatic-roulette-italian,8,21,14,4,5,0.285714,3+,58,<= 59,cancelled,win,1
8c4ea41d-1138-43e0-8f79-d29ebae79bbd,pragmatic-auto-roulette,8,22,14,3,3,0.214286,3+,69,60-69,win,win,2
8c80df24-533f-4742-ac77-54ffd373fd8a,pragmatic-roulette-1,8,34,14,4,5,0.285714,3+,65,60-69,cancelled,win,1
8ca458f1-8747-47e0-9d70-dbafc556d19f,pragmatic-auto-mega-roulette,8,3,14,3,5,0.214286,3+,75,70+,win,win,3
8cca018c-5a4f-4a0b-ac9e-1181c2ebb94e,pragmatic-roulette-macao,8,32,14,5,5,0.357143,3+,67,60-69,win,win,4
8cff8f35-17b8-485f-a7a7-038540720ede,pragmatic-auto-roulette,8,4,14,2,2,0.142857,2,75,70+,win,win,1
8d01d7d8-7dee-4b79-b257-b5129589c013,pragmatic-roulete-3,8,26,14,3,4,0.214286,3+,72,70+,cancelled,win,1
8d063e13-f423-4301-a6ff-9b55c7e01506,pragmatic-speed-roulette-1,8,8,14,3,3,0.214286,3+,74,70+,win,win,2
8d0ac5bc-59c7-4a02-be7d-4c74c048dee9,pragmatic-german-roulette,8,1,14,3,4,0.214286,3+,84,70+,win,win,1
8d17e669-d2e2-4adf-aae1-c0d11b4a9fc3,pragmatic-roulette-italia-tricolore,8,6,14,5,6,0.357143,3+,82,70+,win,win,4
8d18b68e-6b81-4ff4-a603-d814464ea55c,pragmatic-speed-roulette-1,8,9,14,2,3,0.142857,2,75,70+,lost,loss,
8d1a8276-d260-4d59-92f8-453a2ea2c82a,pragmatic-turkish-mega-roulette,8,5,14,3,4,0.214286,3+,74,70+,win,win,1
8d25d639-2c09-43f9-9291-6139f5bf3a50,pragmatic-romanian-roulette,8,10,14,3,4,0.214286,3+,74,70+,win,win,2
8d353fbe-7969-4af2-bc5a-92bb80fe3780,pragmatic-vip-auto-roulette,8,10,14,2,3,0.142857,2,70,70+,cancelled,win,1
8d43dc23-8bab-45df-8e68-76e45fc26b71,pragmatic-auto-roulette,8,14,14,2,3,0.142857,2,60,60-69,lost,loss,
8d7a08f5-b4f4-4886-b05e-db3a9b615d7e,pragmatic-roulette-italian,8,22,14,4,4,0.285714,3+,69,60-69,win,loss,
8d8dc5e5-420b-4380-8ea6-52384162cc0c,pragmatic-mega-roulette,8,26,14,4,5,0.285714,3+,76,70+,win,win,1
8deb48c6-2e88-4d5f-b2ad-6af6710ca964,pragmatic-german-roulette,8,4,14,2,2,0.142857,2,74,70+,win,win,1
8e08babe-1e98-474d-a4bf-0350d65aec51,pragmatic-turkish-mega-roulette,8,5,14,1,1,0.071429,1,60,60-69,win,win,1
8e3a98fb-fd11-4f2d-94af-3041f2d6f649,pragmatic-roulette-italian,8,5,14,5,6,0.357143,3+,72,70+,win,win,2
8e4db4fe-871e-44af-964f-aa40f33e2718,pragmatic-roulette-2,8,19,14,4,4,0.285714,3+,78,70+,cancelled,win,1
8e94e2ed-35f0-4e0f-b7ee-b27f02ed4df4,pragmatic-mega-roulette-brazilian,8,17,14,4,4,0.285714,3+,72,70+,cancelled,win,1
8ea3266b-0fde-4e4c-85ae-a732e61e9c33,pragmatic-korean-roulette,8,24,14,4,5,0.285714,3+,66,60-69,win,win,3
8ef02e27-35d5-4d7b-80be-ba53f6512845,pragmatic-roulette-macao,8,9,14,3,3,0.214286,3+,72,70+,win,win,1
8f0d5647-c990-468d-b86e-2c9176a2b6c9,pragmatic-mega-roulette,8,4,14,7,7,0.5,3+,71,70+,win,win,2
8f2cbf6e-8622-40ef-b558-e18a94cd5fd8,pragmatic-vip-roulette,8,9,14,4,4,0.285714,3+,73,70+,win,win,3
8f85adbe-8fc3-4449-8f28-a0056dc44df7,pragmatic-turkish-mega-roulette,8,19,14,4,5,0.285714,3+,73,70+,win,win,4
8faa3840-abf8-45aa-a4e5-d0bb7716bceb,pragmatic-roulette-1,8,35,14,4,4,0.285714,3+,72,70+,win,win,1
8fae755d-ca45-4278-adb2-9aeffc44fd84,pragmatic-vip-auto-roulette,8,13,14,3,3,0.214286,3+,83,70+,win,win,2
8fd96b8c-1981-41b9-a4ec-c977e7c184b5,pragmatic-auto-roulette,8,1,14,2,3,0.142857,2,68,60-69,win,win,3
8ffc6cb4-287c-4a22-b241-65ffc9cf933a,pragmatic-mega-roulette-brazilian,8,23,14,3,3,0.214286,3+,76,70+,cancelled,win,1
90108457-4831-47e4-a1d2-7468de60b0d0,pragmatic-auto-mega-roulette,8,26,14,3,3,0.214286,3+,67,60-69,win,win,4
901a691d-215b-4b8d-b763-b0f3168c0b57,pragmatic-auto-roulette,8,10,14,4,5,0.285714,3+,78,70+,win,win,1
906fd0d7-1b24-4d6a-917d-1528c79837ae,pragmatic-speed-roulette-1,8,26,14,2,4,0.142857,2,88,70+,lost,loss,
90f6b906-4d07-4b46-9a87-72906206353a,pragmatic-turkish-roulette,8,4,14,4,4,0.285714,3+,69,60-69,win,win,1
90fba9ef-d226-41c1-ac43-9308c15a6e23,pragmatic-immersive-roulette-deluxe,8,6,14,3,3,0.214286,3+,54,<= 59,cancelled,win,1
91591c53-55b9-4a77-9419-eb1b6a3f94a7,pragmatic-speed-roulette-1,8,30,14,3,4,0.214286,3+,70,70+,win,loss,
917a9a68-2489-4bfe-96f1-b4554f7ea6b9,pragmatic-speed-auto-roulette,8,20,14,5,5,0.357143,3+,75,70+,cancelled,win,1
9225622c-4085-43ba-8f27-fccc7fcfe320,pragmatic-vip-auto-roulette,8,8,14,4,6,0.285714,3+,88,70+,win,win,4
9226f7fa-9cc2-47fa-935a-3cf55fea5786,pragmatic-turkish-roulette,8,8,14,4,4,0.285714,3+,78,70+,win,win,1
923e2b02-08af-4727-8d40-781f2318c002,pragmatic-mega-roulette-brazilian,8,16,14,2,2,0.142857,2,64,60-69,win,loss,
9249da12-32f6-46a5-ab5d-5a657d01bc68,pragmatic-speed-auto-roulette,8,6,14,5,5,0.357143,3+,63,60-69,win,win,1
9250b3cc-ffe9-47c0-909d-369c48f37491,pragmatic-roulette-1,8,13,14,5,5,0.357143,3+,64,60-69,win,win,3
926b70bc-de56-45ef-952f-5a48e883f4ea,pragmatic-speed-roulette-2,8,13,14,3,4,0.214286,3+,74,70+,win,win,1
926dc605-297e-43b4-90be-57d21f787409,pragmatic-brazilian-roulette,8,8,14,5,5,0.357143,3+,68,60-69,win,loss,
9279bd19-b8e8-45d2-a556-76468093f0f3,pragmatic-turkish-mega-roulette,8,2,14,5,6,0.357143,3+,71,70+,win,win,3
92971beb-c07a-4d15-a6de-c3e9aeae17ce,pragmatic-immersive-roulette-deluxe,8,10,14,4,5,0.285714,3+,74,70+,win,win,4
92973848-8f2d-486a-8c79-f558c1cbb3ba,pragmatic-speed-roulette-2,8,29,14,3,3,0.214286,3+,76,70+,win,win,3
92c962c2-8bf9-437e-a517-f7cf9b1ced94,pragmatic-immersive-roulette-deluxe,8,1,14,4,4,0.285714,3+,80,70+,win,win,2
92e7bf1a-1ffe-489b-956a-85f3005cc06a,pragmatic-vip-auto-roulette,8,25,14,6,7,0.428571,3+,68,60-69,win,win,1
937b06dd-a00c-4938-bc88-a5e5e3af1e1b,pragmatic-turkish-mega-roulette,8,36,14,5,5,0.357143,3+,64,60-69,win,win,3
93d87a49-f235-4a62-8fd0-8746f930b24c,pragmatic-auto-mega-roulette,8,19,14,5,5,0.357143,3+,78,70+,win,win,2
93e751b3-418f-427c-be45-803a47cf3e6c,pragmatic-korean-roulette,8,8,14,4,4,0.285714,3+,75,70+,win,win,1
942dc12e-9a4c-4f14-adcf-16f36ecf552a,pragmatic-korean-roulette,8,26,14,6,7,0.428571,3+,72,70+,cancelled,win,1
944631f9-5e09-497b-877a-949b93b2133d,pragmatic-roulette-2,8,12,14,4,4,0.285714,3+,76,70+,win,win,2
9473ce45-dad0-4642-b9f3-8302464196d7,pragmatic-mega-roulette,8,35,14,5,7,0.357143,3+,74,70+,cancelled,win,1
94833b16-7d03-42d5-875f-f3db1cddeb86,pragmatic-romanian-roulette,8,28,14,4,4,0.285714,3+,84,70+,win,win,2
9483cd32-2275-4c8c-bcf0-924fa6159b52,pragmatic-romanian-roulette,8,31,14,1,1,0.071429,1,75,70+,lost,loss,
948d8d5b-b978-4a45-b845-89a60590badc,pragmatic-roulette-macao,8,36,14,4,4,0.285714,3+,66,60-69,win,win,2
94a06e8e-5e92-43e5-93c8-5b2f67b8aadd,pragmatic-russian-roulette,8,31,14,2,2,0.142857,2,62,60-69,win,win,3
94c834e9-3eee-48a4-b1be-406fd80df0a4,pragmatic-turkish-roulette,8,17,14,4,5,0.285714,3+,68,60-69,win,win,4
9505bd8a-a358-4f32-9cce-995d8b03c395,pragmatic-vip-auto-roulette,8,10,14,3,3,0.214286,3+,86,70+,win,win,3
9506e1cd-6c38-4116-bd18-0506a860a835,pragmatic-roulette-italian,8,0,14,3,4,0.214286,3+,61,60-69,cancelled,win,1
951b33cc-f102-4b9c-b6ee-1deb8031ccda,pragmatic-roulette-italian,8,24,14,2,3,0.142857,2,66,60-69,win,win,2
9547475a-e6a5-4ac3-b22d-ff33f8410e8f,pragmatic-auto-mega-roulette,8,24,14,2,2,0.142857,2,75,70+,win,win,1
954aa824-8c7f-4268-98a8-f7325fd7b44c,pragmatic-mega-roulette-brazilian,8,35,14,1,1,0.071429,1,82,70+,cancelled,win,1
958406b4-da13-4853-8f43-b2f531a89bda,pragmatic-brazilian-roulette,8,13,14,2,2,0.142857,2,66,60-69,win,win,4
959ff518-696f-4065-94d5-9da3cbeb6407,pragmatic-roulette-macao,8,6,14,5,5,0.357143,3+,62,60-69,lost,loss,
95be933a-3d36-49e7-b3b2-3e4cbdd2d2e7,pragmatic-turkish-roulette,8,32,14,2,2,0.142857,2,61,60-69,lost,loss,
95cfe1a9-d31f-4874-b02e-a15186582d5e,pragmatic-brazilian-roulette,8,23,14,3,6,0.214286,3+,84,70+,win,win,4
96108f0c-134f-45d2-902e-61e97d71e265,pragmatic-roulette-italia-tricolore,8,13,14,3,3,0.214286,3+,84,70+,win,win,3
9687a86d-3789-4ddd-af56-6b2ccab950ad,pragmatic-speed-roulette-1,8,6,14,2,2,0.142857,2,79,70+,win,win,1
96c8a66c-046c-43ec-9463-a011b8e99140,pragmatic-auto-mega-roulette,8,20,14,2,2,0.142857,2,68,60-69,win,win,1
96ef2737-c8e6-46b6-b55c-6b3a4d344a8e,pragmatic-mega-roulette,8,10,14,5,6,0.357143,3+,58,<= 59,win,win,3
96f2e454-5365-47e7-94d9-60be71227e6e,pragmatic-speed-roulette-1,8,34,14,3,5,0.214286,3+,75,70+,win,win,1
96f7df8c-ee6e-40f4-8db1-eaf9caa60c0b,pragmatic-auto-mega-roulette,8,15,14,4,5,0.285714,3+,60,60-69,win,win,2
9767d1ab-1519-4d1b-b286-dab1378301c8,pragmatic-roulette-italian,8,3,14,3,4,0.214286,3+,74,70+,win,win,1
977f2779-884c-4927-8a77-1819fc3ba8ac,pragmatic-turkish-roulette,8,22,14,3,3,0.214286,3+,77,70+,win,win,3
978180b5-0fb6-4cec-bfa5-3b5efa56f479,pragmatic-mega-roulette-brazilian,8,16,14,3,4,0.214286,3+,66,60-69,win,win,2
978faa9a-9aa7-4fcc-b8be-b9f9a634e96d,pragmatic-roulette-1,8,12,14,1,1,0.071429,1,67,60-69,win,win,1
97fffe1a-dd81-45ab-ac82-dbd70cb114bc,pragmatic-roulete-3,8,17,14,4,4,0.285714,3+,83,70+,win,win,2
981557d2-afb6-41a2-9a3a-77c3f3e1edda,pragmatic-vip-roulette,8,36,14,2,2,0.142857,2,82,70+,win,win,4
98659ce7-df22-44fb-b992-b8f4b578854b,pragmatic-russian-roulette,8,11,14,3,4,0.214286,3+,67,60-69,win,win,1
9891d3a0-f338-4d1e-846c-8578b2062caf,pragmatic-turkish-mega-roulette,8,14,14,3,3,0.214286,3+,84,70+,win,win,4
98b5cf85-1922-44a4-8f7d-04483e5ccc32,pragmatic-turkish-roulette,8,10,14,3,6,0.214286,3+,64,60-69,win,win,4
98cedc44-6fb6-462d-b5d3-521b5cb8bc65,pragmatic-auto-roulette,8,19,14,2,3,0.142857,2,72,70+,win,win,2
98e5870f-2bc7-44f0-b3e7-1753d1e8654e,pragmatic-mega-roulette-brazilian,8,8,14,5,6,0.357143,3+,76,70+,win,win,4
993f2667-7ed2-4bf9-85be-5adbf31e2b57,pragmatic-german-roulette,8,6,14,4,5,0.285714,3+,70,70+,win,win,1
99532e2d-a30e-4d1f-9c6f-b33eba9d70e2,pragmatic-roulette-italia-tricolore,8,1,14,4,5,0.285714,3+,70,70+,win,win,2
996a69da-4273-433f-b105-6a96018964c1,pragmatic-immersive-roulette-deluxe,8,10,14,3,3,0.214286,3+,67,60-69,lost,loss,
9976e8b7-5656-4c09-b27f-35f4836ac9d2,pragmatic-turkish-mega-roulette,8,20,14,3,4,0.214286,3+,84,70+,win,win,1
99a12bd5-51eb-4a65-a90e-652f87ac25df,pragmatic-roulette-italia-tricolore,8,20,14,3,3,0.214286,3+,74,70+,win,win,3
99dd73d0-cdc6-4e1f-b0db-39dab4e0b574,pragmatic-roulette-1,8,28,14,4,4,0.285714,3+,83,70+,win,win,2
9a0e7eaa-deb5-4788-981e-78cbff605c4f,pragmatic-speed-roulette-2,8,26,14,3,4,0.214286,3+,89,70+,lost,loss,
9a517f52-9527-4530-ba14-6ac7a47fb16d,pragmatic-turkish-roulette,8,32,14,4,4,0.285714,3+,72,70+,cancelled,win,1
9ac7a2bc-48a6-4c75-9f92-f31bb6ea8f57,pragmatic-mega-roulette,8,34,14,2,3,0.142857,2,82,70+,win,win,4
9af01e4c-67ba-4580-b383-2c4c641e5120,pragmatic-russian-roulette,8,3,14,4,4,0.285714,3+,62,60-69,win,win,3
9b0fbab3-ebec-40c7-a2ec-ba6c73052e48,pragmatic-russian-roulette,8,31,14,5,6,0.357143,3+,61,60-69,cancelled,win,1
9b579d11-0c9e-4842-bbec-a7f28ab1223a,pragmatic-german-roulette,8,3,14,4,5,0.285714,3+,66,60-69,win,win,3
9b6c9767-3f9a-4549-9f6f-5f0f931c20be,pragmatic-mega-roulette,8,26,14,6,6,0.428571,3+,78,70+,win,win,4
9be9492b-3e9c-4afb-91dd-92940a408c3a,pragmatic-speed-roulette-2,8,6,14,4,4,0.285714,3+,83,70+,win,win,1
9becde54-a148-4b52-a21a-7ffd72195d25,pragmatic-german-roulette,8,18,14,5,5,0.357143,3+,67,60-69,win,win,1
9bf5fd00-b247-4f6a-8156-f5db297c03d8,pragmatic-roulette-macao,8,13,14,5,5,0.357143,3+,75,70+,lost,loss,
9c74dadb-bdaa-4045-affd-a2a594ef9c0e,pragmatic-speed-auto-roulette,8,9,14,5,5,0.357143,3+,75,70+,lost,loss,
9c7cab42-aeb2-4926-9e52-449f1e11ae33,pragmatic-roulette-italian,8,22,14,4,4,0.285714,3+,71,70+,win,win,3
9cd691ab-611b-4471-9b8f-95a2694c15e1,pragmatic-vip-roulette,8,3,14,3,3,0.214286,3+,85,70+,win,win,2
9cf628ac-1d31-49a2-8bf0-b42646f2fd38,pragmatic-vip-roulette,8,24,14,3,3,0.214286,3+,78,70+,win,win,2
9d3e1114-6182-418a-94a3-47540f3ac923,pragmatic-auto-roulette,8,12,14,2,2,0.142857,2,80,70+,win,win,1
9d57c809-8ad6-4005-9681-ba8d33b93cfc,pragmatic-mega-roulette,8,13,14,5,7,0.357143,3+,68,60-69,win,win,2
9d67ee53-cbcf-427a-a7c6-503bf7c9c47f,pragmatic-turkish-mega-roulette,8,12,14,4,4,0.285714,3+,66,60-69,cancelled,win,1
9da10ef9-d1d2-45bb-93dc-9fec549379c6,pragmatic-mega-roulette-brazilian,8,24,14,4,4,0.285714,3+,62,60-69,win,win,1
9dab8d56-9052-4617-b10d-ad0710e6eff6,pragmatic-korean-roulette,8,11,14,2,2,0.142857,2,76,70+,win,win,3
9daf21f2-0217-4807-9f75-5b638ee98072,pragmatic-vip-roulette,8,2,14,4,4,0.285714,3+,76,70+,win,win,2
9e260398-430a-47d2-98ed-497da4912445,pragmatic-brazilian-roulette,8,1,14,3,4,0.214286,3+,79,70+,cancelled,win,1
9e3ce02b-31b8-4eee-b58a-6370697a5168,pragmatic-auto-mega-roulette,8,5,14,4,4,0.285714,3+,66,60-69,win,win,2
9e416bef-95ea-4057-b808-75ecc54c0f60,pragmatic-roulette-italia-tricolore,8,20,14,1,1,0.071429,1,82,70+,win,win,1
9e4f61bb-8b99-4234-bdfd-33645aff3fb4,pragmatic-speed-roulette-1,8,33,14,2,2,0.142857,2,66,60-69,win,win,1
9eeeecb8-562a-4c7d-9dfd-4207fde288c6,pragmatic-speed-auto-roulette,8,34,14,3,4,0.214286,3+,58,<= 59,win,win,1
9f23776f-aacd-41ce-b34e-0f6e571a968c,pragmatic-speed-roulette-1,8,24,14,1,1,0.071429,1,72,70+,win,win,2
9f2dd4f5-0589-4401-a433-dfcbf17be190,pragmatic-speed-roulette-1,8,10,14,2,2,0.142857,2,72,70+,win,win,2
9f51c620-265f-41aa-a1e9-fe01f1cd9782,pragmatic-mega-roulette,8,36,14,4,4,0.285714,3+,72,70+,win,win,1
9fdfe44e-b4da-4e28-b2d0-5acc5a5c410b,pragmatic-immersive-roulette-deluxe,8,18,14,4,4,0.285714,3+,87,70+,win,win,3
9ff4185f-ceae-4df3-9407-a97ec479699f,pragmatic-turkish-roulette,8,12,14,4,4,0.285714,3+,76,70+,win,win,2
a017b2d8-8a00-4cd8-b94f-1ee23c079aaa,pragmatic-auto-mega-roulette,8,17,14,3,3,0.214286,3+,81,70+,lost,loss,
a02be83b-2cbc-4bab-bbaa-1b18bac945f9,pragmatic-mega-roulette,8,1,14,3,4,0.214286,3+,76,70+,win,win,3
a03f1fdd-0d3e-4d62-a8d2-76d663adaaa5,pragmatic-auto-mega-roulette,8,8,14,5,6,0.357143,3+,67,60-69,win,win,3
a0dbcd69-1697-4a3b-827a-7ba1d1445aae,pragmatic-vip-roulette,8,8,14,3,4,0.214286,3+,82,70+,win,win,1
a0f34742-13fe-4a26-b7dd-505ca44d1dea,pragmatic-turkish-roulette,8,28,14,5,6,0.357143,3+,76,70+,win,win,2
a113ba24-4ae5-44c1-888a-2c0c0d9685c0,pragmatic-roulette-macao,8,14,14,5,5,0.357143,3+,77,70+,win,win,1
a1501461-94d2-497c-a74f-b4f6be3f8332,pragmatic-roulete-3,8,19,14,2,2,0.142857,2,68,60-69,win,win,3
a1505c2d-6c69-47e4-9dd0-d47498faa743,pragmatic-auto-roulette,8,13,14,6,6,0.428571,3+,78,70+,win,win,2
a15ed6cf-4dcc-4af5-bd55-f20fdc0bb809,pragmatic-mega-roulette,8,5,14,0,0,0.0,0,76,70+,win,win,1
a19dc640-1d7d-457e-9e25-068f22eb8534,pragmatic-auto-mega-roulette,8,35,14,2,3,0.142857,2,85,70+,win,win,2
